d,unixTs,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_5y,age_5y_7y,age_7y_10y,age_10y
2020-11-26,1606348800,296880.24304000,686535.56203000,1465846.20001000,1521511.24558000,1373071.12406000,1799836.47343000,2467817.02027000,2913137.38483000,1447291.18482000,556650.45570000,872085.71393000,1354516.10887000,1836946.50381000
2020-11-27,1606435200,296895.64304000,575235.30839000,1558702.12596000,1540146.14827000,1373142.34906000,1781373.85824000,2467945.03277000,2876176.54195000,1447366.25982000,556679.33070000,872130.95143000,1354586.37137000,1837041.79131000
2020-11-28,1606521600,148455.52152000,686606.78703000,1577339.91615000,1558782.97596000,1354656.63387000,1818580.13862000,2468073.04527000,2876325.72945000,1465998.27501000,538151.26551000,872176.18893000,1354656.63387000,1837137.07881000
2020-11-29,1606608000,148463.02152000,686641.47453000,1558861.72596000,1558861.72596000,1354725.07137000,1837229.89131000,2468197.73277000,2857913.16426000,1466072.33751000,556736.33070000,872220.25143000,1354725.07137000,1837229.89131000
2020-11-30,1606694400,352613.09486000,538198.93426000,1521803.88308000,1558921.05096000,1354776.62762000,1837299.81006000,2468291.66402000,2858021.92676000,1466128.13126000,538198.93426000,872253.44518000,1354776.62762000,1837299.81006000
2020-12-01,1606780800,315512.07698000,575345.55214000,1559000.85096000,1540441.31702000,1354845.97762000,1818834.32612000,2468418.01402000,2839608.69282000,1484762.71520000,538226.48426000,853738.56124000,1354845.97762000,1837393.86006000
2020-12-02,1606867200,278405.29035000,631051.99146000,1559069.62596000,1521948.92058000,1354905.74637000,1818914.56362000,2468526.90777000,2839733.96157000,1484828.21520000,538250.22801000,853776.22374000,1354905.74637000,1837474.91631000
2020-12-03,1606953600,222736.00728000,649646.68790000,1503468.04914000,1651958.72066000,1354977.37762000,1819010.72612000,2450096.08008000,2821322.75888000,1484906.71520000,538278.68426000,853821.36124000,1354977.37762000,1837572.06006000
2020-12-04,1607040000,315557.97698000,575429.25214000,1466416.48126000,1670601.05460000,1355043.07762000,1800536.69218000,2450214.88008000,2802897.32494000,1503540.94914000,538304.78426000,853862.76124000,1355043.07762000,1856223.39400000
2020-12-05,1607126400,129941.93758000,742525.35760000,1410798.17944000,1744934.59036000,1355108.77762000,1819187.12612000,2450333.68008000,2803033.22494000,1503613.84914000,538330.88426000,853904.16124000,1355108.77762000,1856313.39400000
2020-12-06,1607212800,111383.90364000,761123.34154000,1392298.79550000,1763578.47430000,1355170.82762000,1819270.42612000,2450445.88008000,2784597.59100000,1522246.68308000,538355.53426000,853943.26124000,1355170.82762000,1856398.39400000
2020-12-07,1607299200,222779.05728000,631207.32896000,1392369.10800000,1800797.37968000,1355239.26512000,1819362.30112000,2432004.70864000,2784738.21600000,1540888.47952000,538382.72176000,853986.38624000,1355239.26512000,1856492.14400000
2020-12-08,1607385600,278487.32160000,538408.82176000,1448134.07232000,1800884.67968000,1355304.96512000,1819450.50112000,2413556.78720000,2766307.39456000,1540963.17952000,538408.82176000,854027.78624000,1355304.96512000,1856582.14400000
2020-12-09,1607472000,222800.28228000,538434.01551000,1485335.21520000,1819535.63862000,1355368.38387000,1800968.94843000,2432236.41489000,2766436.83831000,1541035.28577000,538434.01551000,835501.05855000,1373935.07406000,1856669.01900000
2020-12-10,1607558400,278512.54035000,519890.07532000,1485400.21520000,1819615.26362000,1355427.69637000,1782480.25824000,2413775.34970000,2747990.39812000,1559670.22596000,538457.57801000,835537.62105000,1373995.19906000,1856750.26900000
2020-12-11,1607644800,297093.84304000,464209.12975000,1541174.31077000,1838268.15381000,1355490.65887000,1763994.69305000,2413887.47470000,2710981.31774000,1578311.04115000,538482.59051000,835576.43355000,1374059.02406000,1856836.51900000
2020-12-12,1607731200,204261.09209000,557075.70570000,1504104.40539000,1875488.20919000,1355550.88387000,1782642.25824000,2413994.72470000,2692532.57755000,1578381.16615000,538506.51551000,835613.55855000,1374120.07406000,1856919.01900000
2020-12-13,1607817600,241412.14747000,649955.78165000,1467043.05001000,1857016.51900000,1374192.22406000,1727025.36267000,2395551.30951000,2655533.62217000,1597034.20634000,538534.79051000,835657.43355000,1374192.22406000,1857016.51900000
2020-12-14,1607904000,222852.85728000,668558.57184000,1467114.64376000,1857107.14400000,1374259.28656000,1727109.64392000,2395668.21576000,2655663.21592000,1615683.21528000,538561.07176000,835698.21480000,1374259.28656000,1857107.14400000
2020-12-15,1607990400,278579.19660000,575730.33964000,1522899.60808000,1857194.64400000,1300036.25080000,1782906.85824000,2395781.09076000,2637216.39448000,1615759.34028000,538586.44676000,835737.58980000,1374324.03656000,1857194.64400000
2020-12-16,1608076800,334311.12342000,594330.88608000,1504400.05539000,1857284.01900000,1244380.29273000,1820138.33862000,2377323.54432000,2618770.46679000,1615837.09653000,538612.36551000,835777.80855000,1374390.17406000,1857284.01900000
2020-12-17,1608163200,482914.80744000,575783.03964000,1374449.83656000,1894511.93688000,1244434.31148000,1801643.70468000,2377426.74432000,2618884.14804000,1615907.24028000,538635.74676000,798666.79692000,1411597.12944000,1857364.64400000
2020-12-18,1608249600,464365.69225000,780134.36298000,1281649.31061000,1857462.76900000,1207350.79985000,1783164.25824000,2358977.71663000,2600447.87660000,1634567.23672000,538664.20301000,798708.99067000,1411671.70444000,1857462.76900000
2020-12-19,1608336000,204331.76709000,1058810.06583000,1281717.44811000,1876137.13419000,1207414.98735000,1764683.44305000,2359103.12913000,2582010.51141000,1634654.13672000,538692.84051000,798751.45317000,1411746.75444000,1857561.51900000
2020-12-20,1608422400,222918.70728000,1003134.18276000,1244629.44898000,2006268.36552000,1207476.33110000,1783349.65824000,2322069.86750000,2582141.69266000,1653313.74566000,538720.20926000,798792.03442000,1411818.47944000,1857655.89400000
2020-12-21,1608508800,278661.13410000,947447.85594000,1207531.58110000,2024937.57446000,1188954.17216000,1783431.25824000,2303598.70856000,2563682.43372000,1653389.39566000,538744.85926000,798828.58442000,1411883.07944000,1857740.89400000
2020-12-22,1608595200,371566.05380000,928915.13450000,1226167.97754000,2025034.99321000,1189011.37216000,1746360.45286000,2285131.23087000,2545227.46853000,1672047.24210000,538770.77801000,798867.01567000,1411951.00444000,1857830.26900000
2020-12-23,1608681600,353006.03861000,1021859.58545000,1207652.23735000,2025139.90571000,1189072.97216000,1709292.39748000,2266670.35318000,2526780.06584000,1672133.86710000,538798.69051000,798908.40317000,1412024.15444000,1857926.51900000
2020-12-24,1608768000,371601.05380000,947582.68719000,1300603.68830000,2006645.69052000,1189123.37216000,1690784.79479000,2266766.42818000,2526887.16584000,1672204.74210000,538821.52801000,798942.26567000,1412084.00444000,1858005.26900000
2020-12-25,1608854400,167228.57421000,929047.63450000,1505057.16789000,2043904.79590000,1189180.97216000,1690866.69479000,2266876.22818000,2508428.61315000,1690866.69479000,538847.62801000,798980.96567000,1412152.40444000,1858095.26900000
2020-12-26,1608940800,204399.89834000,910508.63806000,1467962.90626000,2062580.79234000,1189235.77216000,1690944.61354000,2266980.69068000,2508544.20690000,1690944.61354000,538872.45926000,799017.78442000,1412217.47944000,1858180.89400000
2020-12-27,1609027200,334489.21092000,780474.82548000,1486618.71520000,2081266.20128000,1189294.97216000,1672446.05460000,2267093.54068000,2490086.34796000,1691028.78854000,538899.28426000,780474.82548000,1430870.51338000,1858273.39400000
2020-12-28,1609113600,390258.41274000,854851.76124000,1505282.44914000,2044210.73340000,1207942.70610000,1561033.65096000,2230048.07280000,2490220.34796000,1691119.78854000,538928.28426000,780516.82548000,1430947.51338000,1858373.39400000
2020-12-29,1609200000,371693.67880000,910649.51306000,1616867.50278000,1951391.81370000,1189419.77216000,1561113.45096000,2230162.07280000,2471762.96402000,1691206.23854000,538955.83426000,780556.72548000,1431020.66338000,1858468.39400000
2020-12-30,1609286400,371715.17880000,910702.18806000,1635546.78672000,1932918.92976000,1189488.57216000,1561203.75096000,2211705.31386000,2453320.18008000,1709889.82248000,538987.00926000,780601.87548000,1431103.43838000,1858575.89400000
2020-12-31,1609372800,353149.13236000,910753.02556000,1635638.08672000,1970200.42264000,1189554.97216000,1542704.10452000,2211828.77636000,2434870.33364000,1709985.27248000,539017.09676000,780645.45048000,1431183.32588000,1858679.64400000
2021-01-01,1609459200,353166.82611000,966561.83988000,1598544.58134000,1988886.86283000,1152439.11678000,1542781.39827000,2211939.59511000,2416404.59970000,1728658.67517000,539044.10301000,780684.56298000,1431255.03213000,1858772.76900000
2021-01-02,1609545600,297418.74304000,1078142.94352000,1598625.74384000,2007576.51552000,1152497.62928000,1542859.72952000,2193463.22992000,2379349.94432000,1728746.44392000,539071.47176000,762135.52904000,1431327.70088000,1858867.14400000
2021-01-03,1609632000,316024.20198000,1133969.19534000,1561531.35096000,2026272.82446000,1152558.85428000,1524352.03308000,2174990.09598000,2360886.68538000,1747427.94036000,539100.10926000,762176.01654000,1431403.73838000,1858965.89400000
2021-01-04,1609718400,353224.06361000,1059672.19083000,1691757.35729000,1970618.46014000,1134035.15159000,1524440.69558000,2082162.90128000,2435386.96489000,1747529.57786000,539131.46551000,762220.34779000,1431486.99463000,1859074.01900000
2021-01-05,1609804800,334650.98592000,1022544.67920000,1821988.70112000,1896355.58688000,1115503.28640000,1524521.15808000,2063681.07984000,2435515.50864000,1747621.81536000,539159.92176000,762260.57904000,1431562.55088000,1859172.14400000
2021-01-06,1609891200,353263.72611000,1004012.69526000,1896468.42438000,1859282.76900000,1115569.66140000,1524611.87058000,2063803.87359000,2379881.94432000,1784911.45824000,539192.00301000,762305.93529000,1431647.73213000,1859282.76900000
2021-01-07,1609977600,446253.06456000,1022663.27295000,1896575.52438000,1766418.38055000,1152820.41678000,1506104.09289000,2045326.54590000,2361422.46663000,1785012.25824000,539222.45301000,762348.98529000,1431728.58213000,1859387.76900000
2021-01-08,1610064000,427680.46187000,1041308.95064000,1989643.88783000,1710721.84748000,1134282.96409000,1487584.21520000,2045428.29590000,2361539.94163000,1785101.05824000,539249.27801000,762386.91029000,1431799.80713000,1859480.26900000
2021-01-09,1610150400,260339.40016000,1208718.64360000,2064119.52984000,1692206.10104000,1115740.28640000,1487653.71520000,2026928.18696000,2343054.60144000,1785184.45824000,539274.47176000,743826.85760000,1431866.70088000,1859567.14400000
2021-01-10,1610236800,185966.65190000,1264573.23292000,2120019.83166000,1673699.86710000,1115799.91140000,1487733.21520000,2008439.84052000,2343179.81394000,1803876.52343000,539303.29051000,743866.60760000,1431943.21963000,1859666.51900000
2021-01-11,1610323200,297562.04304000,1115857.66140000,2213117.69511000,1617993.60903000,1134455.28909000,1487810.21520000,1989946.16283000,2343301.08894000,1803969.88593000,539331.20301000,743905.10760000,1432017.33213000,1878360.39669000
2021-01-12,1610409600,316175.39573000,1060117.50333000,2176030.66473000,1692468.29479000,1134511.71409000,1487884.21520000,1990045.13783000,2343417.63894000,1804059.61093000,539358.02801000,743942.10760000,1432088.55713000,1878453.82169000
2021-01-13,1610496000,260393.03766000,1041572.15064000,2250539.82549000,1692554.74479000,1134569.66409000,1487960.21520000,1990146.78783000,2324937.83625000,1804151.76093000,539385.57801000,743980.10760000,1432161.70713000,1878549.77169000
2021-01-14,1610582400,316207.16448000,855619.38624000,2399454.36576000,1692638.35104000,1134625.70784000,1469433.29376000,1990245.09408000,2325052.68000000,1804240.87968000,539412.22176000,744016.85760000,1432232.45088000,1878642.56544000
2021-01-15,1610668800,279020.85285000,799859.77817000,2529789.06584000,1711327.89748000,1134684.80159000,1450908.43482000,1990348.75033000,2325173.77375000,1822936.23862000,539440.31551000,744055.60760000,1432307.04463000,1878740.40919000
2021-01-16,1610755200,148818.47152000,799899.28442000,2548516.32478000,1804423.96718000,1134740.84534000,1450980.09732000,1990447.05658000,2288083.99962000,1841628.58506000,539466.95926000,744092.35760000,1432377.78838000,1878833.20294000
2021-01-17,1610841600,148825.12152000,762728.74779000,2474217.64527000,1897520.29938000,1171997.83197000,1432441.79463000,2009139.14052000,2288186.24337000,1841710.87881000,539491.06551000,744125.60760000,1432441.79463000,1878917.15919000
2021-01-18,1610928000,204644.51084000,669745.67184000,2530150.31584000,1897612.73688000,1153450.87928000,1432511.57588000,1990632.96908000,2269693.66568000,1841800.59756000,539517.34676000,744161.85760000,1432511.57588000,1879008.69044000
2021-01-19,1611014400,297679.64304000,576754.30839000,2511671.98815000,1897707.72438000,1172113.59447000,1432583.28213000,1990732.61283000,2269807.27818000,1841892.79131000,539544.35301000,744199.10760000,1432583.28213000,1879102.74669000
2021-01-20,1611100800,260482.02516000,576781.62714000,2511790.95690000,1897797.61188000,1190774.97216000,1432651.13838000,1990826.90658000,2269914.79068000,1841980.03506000,539569.90926000,744234.35760000,1432651.13838000,1879191.75294000
2021-01-21,1611187200,260493.31266000,539593.29051000,2474686.47027000,1990913.17533000,1209433.23735000,1432713.21963000,1990913.17533000,2251406.48799000,1842059.85381000,558199.95570000,744266.60760000,1432713.21963000,1879273.18419000
2021-01-22,1611273600,241898.10372000,558226.39320000,2381765.94432000,2102652.74772000,1209490.51860000,1432781.07588000,1991007.46908000,2251513.11924000,1842147.09756000,558226.39320000,744301.85760000,1432781.07588000,1879362.19044000
2021-01-23,1611360000,148868.17152000,651298.25040000,2326065.18000000,2158588.48704000,1190945.37216000,1432856.15088000,1991111.79408000,2251631.09424000,1842243.62256000,558255.64320000,744340.85760000,1432856.15088000,1879460.66544000
2021-01-24,1611446400,130265.73133000,651328.65665000,2344783.16394000,2102861.09147000,1246829.14273000,1432923.04463000,1991204.75033000,2251736.21299000,1842329.62881000,558281.70570000,744375.60760000,1432923.04463000,1879548.40919000
2021-01-25,1611532800,186102.65190000,576918.22089000,2344893.41394000,2121570.23166000,1228277.50254000,1451600.68482000,1991298.37533000,2233231.82280000,1861026.51900000,558307.95570000,744410.60760000,1432990.41963000,1879636.78419000
2021-01-26,1611619200,204723.98584000,483893.05744000,2400854.01576000,2140296.21560000,1228343.91504000,1470290.44376000,1991406.04408000,2233352.57280000,1861127.14400000,558338.14320000,744450.85760000,1433067.90088000,1879738.41544000
2021-01-27,1611705600,279182.38410000,428079.65562000,2289295.54962000,2270683.39068000,1228402.49004000,1470360.55626000,1991501.00658000,2196234.75492000,1861215.89400000,558364.76820000,744486.35760000,1433136.23838000,1879828.05294000
2021-01-28,1611792000,260582.91266000,446713.56456000,2196341.69242000,2382472.34432000,1228462.30254000,1470432.15001000,1991597.97533000,2196341.69242000,1861306.51900000,558391.95570000,744522.60760000,1433206.01963000,1879919.58419000
2021-01-29,1611878400,335052.27342000,428122.34937000,2084769.70128000,2438435.98989000,1228525.00254000,1451893.18482000,1991699.62533000,2177839.77723000,1861401.51900000,558420.45570000,744560.60760000,1433279.16963000,1880015.53419000
