d,unixTs,binance,bybit,okx,bitget,deribit,bitmex,huobi,bitfinex,gateIo,kucoin,kraken,cryptoCom,dydx,deltaExchange,openInterestFutures
2024-07-30,1722297600,8213654758.5695,5753701139.6963,3105290584.8135,7375787568.7277,1725340034.4350,358837039.8188,1200966896.6228,386164077.8667,1207864033.4937,493397657.6876,213652430.3987,424876882.2436,122298809.7474,17126974.1632,30598958888.2845
2024-07-31,1722384000,8021164067.9875,5679212217.0658,3016559866.9231,7261191069.4309,1688267703.7310,360293384.7912,1244126277.5272,387642675.8506,1244832064.2131,546731139.0414,216260924.1420,441652011.4701,126905135.3213,16959166.1758,30251797703.6710
2024-08-01,1722470400,7826036743.7382,5517031869.8250,2964574918.0973,7007430401.3061,1698061709.8660,373038795.3592,1232413011.1490,371053647.4439,1273244586.0934,538765103.6613,207011472.0547,447556649.5215,118881972.1574,17139507.2474,29592240387.5204
2024-08-02,1722556800,8223668316.4057,5266536867.0644,2854110578.4235,6786838704.1597,1703161155.6160,371901382.7515,1248328599.4403,367573312.5471,1213975514.1984,540492553.6037,220803696.4921,470193475.1526,125795250.3720,16214800.0000,29409594206.2270
2024-08-03,1722643200,7882261226.7296,4856435042.8056,2714540387.2494,6306005208.8410,1605553865.3810,376378992.8280,1180856097.7498,346026532.2193,1197765277.7718,481116875.9716,186900752.9957,457693889.1824,113660969.6716,20591761.0300,27725786880.4268
2024-08-04,1722729600,7677940380.4870,4700344163.4327,2586211476.3091,5979203626.1732,1596329494.8400,386264482.8120,1180807003.9814,343757381.7779,1242666712.1822,470729468.3129,177807524.9655,467103883.9983,96052098.5866,30403128.9364,26935620826.7952
2024-08-05,1722816000,7549984476.4038,4427064667.0522,2479160941.0872,5759820989.0168,1590324873.7200,381125792.4670,1123510056.4880,329242044.5765,1102555024.7886,454330297.7455,169409327.8857,466067183.7946,87166001.7118,40991245.0370,25960752921.7747
2024-08-06,1722902400,6149384157.0800,3421367993.3905,2142173119.7817,4489450488.0166,1565052735.1070,331882910.1043,1048345918.2913,307882180.8679,987781197.8150,305935179.0459,135883000.9954,428333476.3433,60791135.1040,31693263.9444,21405956755.8873
2024-08-07,1722988800,6394503602.8316,3651387897.6814,2239957511.7828,3307410467.3844,1581493822.8970,342824235.5789,1088202069.1915,328886077.7653,1032191773.1717,331468175.4007,149721924.3402,444772915.9121,62194276.6580,27456965.3109,20982471715.9065
2024-08-08,1723075200,6329220549.9023,3733557250.9650,2211506160.6098,3283461164.6286,1588549058.3220,323475577.6954,1088301615.3711,322270637.9406,1007647237.6603,342474571.5290,148713790.8119,439102444.1229,60686931.4188,31976849.5172,20910943840.4949
2024-08-09,1723161600,6726991192.3443,3928962699.0289,2326724988.7738,3528772349.2087,1648442080.8730,321456587.1019,1205181150.0628,358548997.5371,1197214547.2731,350169089.7559,165796074.2253,492542670.4692,72326338.2241,34269630.7296,22357398395.6077
2024-08-10,1723248000,6470755749.5677,3925361091.5727,2250629930.9974,3411369152.6325,1549832364.4980,325510769.2853,1212766562.1957,358184223.0030,1114808055.0436,341038124.4864,156183040.5887,485175891.9776,70577757.3299,39190390.2810,21711383103.4595
2024-08-11,1723334400,6434413437.6616,3992268981.2678,2332645874.3962,3484041744.1181,1543819356.2380,328512221.4209,1225418842.7884,358661183.6205,1168505647.9629,350413812.8771,154355290.5974,486103102.1800,70724323.1874,46083952.0076,21975967770.3239
2024-08-12,1723420800,6182013159.5184,4001064747.0290,2258257140.1142,3390428663.0771,1556850375.0390,328143394.4887,1191203082.2586,342301441.4209,1072865076.0504,351575842.6878,142488218.3988,467610000.7996,66682424.2464,54740495.8171,21406224060.9460
2024-08-13,1723507200,6136729385.2690,3852526396.1422,2178517728.5900,5034896751.2130,1554576832.0310,309490561.0613,1220262375.1910,345969572.3697,1080150108.7450,320357882.9079,149320454.1862,471908117.0927,67618226.3442,49095430.8240,22771419821.9672
2024-08-14,1723593600,6475148719.2116,4131367313.1736,2283568371.7480,5169683899.6250,1518216673.5410,321443954.5987,1246469184.6812,355964538.3964,1245694076.4260,348414655.5386,154152185.0498,482708838.3154,71187444.7665,57861936.6346,23861881791.7064
2024-08-15,1723680000,6661184139.5637,4035010904.4706,2240209955.9406,5034164524.0243,1532181996.6000,329171675.3420,1226689936.0864,345437142.9317,1160330515.4782,349325208.6709,148996934.4423,469719412.3374,69670228.4824,64464701.1470,23666557275.5175
2024-08-16,1723766400,6812716265.1793,4011538797.7936,2254466668.6705,4961697050.0109,1589289361.1870,323766030.0103,1213429043.6070,339141921.2382,1111504412.7740,394642849.7611,151613076.6147,459578151.4237,69060467.1120,68457261.5610,23760901356.9433
2024-08-17,1723852800,6840265358.4281,3966274694.7019,2368035938.9086,5035803969.3392,1548662509.4990,309595643.1058,1243777475.9008,342296336.7573,1180602603.5463,377346382.1050,151043952.5411,469739704.5720,76222214.3852,61886873.8964,23971553657.6867
2024-08-18,1723939200,6910789910.7360,4089660509.6755,2353969492.7898,5122778079.9490,1555724482.2360,325174439.4694,1265466543.2102,346005579.9985,1203096996.6106,378423031.5755,152734430.3479,472196920.7151,77289559.6068,55823240.6728,24309133217.5931
2024-08-19,1724025600,6821583601.0445,4014953553.5224,2330259129.8048,5131320588.6168,1569375925.4720,318064508.2202,1248738484.2562,340075000.3775,1145642148.5938,347643586.8795,152583797.8658,463355331.9994,72181445.2185,39075815.4064,23994852917.2778
2024-08-20,1724112000,6719819481.9335,4182030761.8783,2254006346.4500,5164349939.6974,1583643545.6220,315813075.5003,1272652446.3915,346170053.0744,1216753281.4336,369419485.5380,153252495.6988,470676409.4277,78306457.1850,26706800.6400,24153600580.4705
2024-08-21,1724198400,6839038721.2756,4102395189.0620,2272792283.9937,5252888446.3411,1589229995.2500,314731329.4817,1280101685.4990,345964983.2532,1117002786.6617,368723649.7625,143529271.6508,467328583.6292,77032486.3901,15699428.0276,24186458840.2782
2024-08-22,1724284800,7262407557.2280,4270037610.5981,2569639799.6777,5416456033.8122,1583269783.1590,324827195.8024,1322955923.2069,357671193.9964,1241086130.6263,382206716.2119,149604252.1012,486941204.6360,86180770.6945,14703717.1996,25467987888.9502
2024-08-23,1724371200,7058806665.7355,4404391162.1419,2373725112.9212,5500366813.5422,1565681232.4310,330107797.7136,1316428829.6930,354405397.4074,1192341868.8794,385785715.5887,151452837.8208,478972326.8395,79721132.1138,21731648.2933,25213918541.1213
2024-08-24,1724457600,7643028333.8514,4461778899.7930,2726468525.1652,5888829162.9904,1609398281.9200,343658659.3344,1401460371.5697,375064253.7126,1391254606.6451,421944826.7343,154001418.4501,509989622.8281,99762567.4530,20246506.8800,27046886037.3273
2024-08-25,1724544000,7656108366.7903,4593885598.7331,2752355115.0953,6007855511.8454,1609406912.8000,342622995.0417,1402401821.2048,377283982.9144,1378557126.6191,420763292.4794,156848960.7344,510219245.4422,97409190.6645,22988110.6156,27328706230.9802
2024-08-26,1724630400,7721965030.0349,4655081628.8069,2817732274.5282,6039030965.7496,1610731650.8050,356861595.4817,1408416802.7763,378455512.7138,1377453643.3995,393529853.9372,156504395.2173,511989675.2217,126458285.5053,38520395.8310,27592731710.0084
2024-08-27,1724716800,7360936477.3473,4549783983.1466,2514655146.4246,5782379246.5798,1568465510.8810,347083350.6092,1380862886.7947,367966197.6746,1316617927.3987,383758073.8551,160200495.5472,499367771.0490,120499954.2875,26499244.5275,26379076266.1228
2024-08-28,1724803200,6841835433.9487,4200650562.4904,2311298399.9133,5280208931.1350,1575978435.2770,354763889.5284,1311174646.1041,346231872.3729,1149712462.2563,435714990.5869,156914628.0022,485813111.9415,95790763.9947,17160561.7964,24563248689.3478
2024-08-29,1724889600,6650639286.9002,4169539611.6182,,5312639361.9552,1558585331.1360,325034433.2812,1307368028.3845,345166222.4331,1097387079.2823,444944303.9177,153427532.0145,502378202.5611,88800042.9624,14522651.2880,
2024-08-30,1724976000,6794847257.8678,4214382455.4808,2307629742.2800,5301737367.9120,1530524062.0280,352155849.3964,1311994411.8661,357279011.8808,1133322364.7200,436058656.1852,157630268.7478,521787092.6142,96149238.2918,20486309.8191,24535984089.0900
2024-08-31,1725062400,6681215619.0909,4145851310.0920,2373710758.9833,5305210242.0312,1472516855.9960,323819435.7383,1322075502.2995,370031310.1985,1092788323.0232,439327588.2136,149655639.2033,541203745.7931,88113344.6721,19309223.7431,24324828899.0781
2024-09-01,1725148800,6720052498.9911,4138762314.3391,2351637408.3633,5223132941.3334,1471407766.1930,323111609.0279,1315729988.9268,377805695.4122,1105022184.5961,427942411.2533,144303854.3785,556134310.2629,88150363.8667,31575209.4365,24274768556.3808
2024-09-02,1725235200,6651053527.5088,3916702175.6041,2363854184.6201,4994511925.0022,1491716805.9500,315342332.3603,1283919702.5790,369808478.1063,1071181857.7505,424430333.1564,136960153.5883,561762273.4661,81000737.1166,34436893.3630,23696681380.1717
2024-09-03,1725321600,6837945783.9853,4018822635.5289,2408969311.3699,5222459275.5621,1480967997.8110,330402985.9884,1333621489.8772,381209092.8502,1171075417.6160,424005660.6904,148267170.1625,599256870.0327,80808541.1150,21092195.7996,24458904428.3892
2024-09-04,1725408000,6732315660.1742,4070214506.1402,2449427585.5330,5233804160.3961,1496577578.6120,328823254.2623,1306397464.4056,370165755.2322,1149750820.2257,424688533.1683,142294010.0059,602018956.1807,69807521.2407,22535303.5675,24398821109.1444
2024-09-05,1725494400,6632126464.0392,3926154847.8221,2346166131.3974,5042240345.5894,1486443603.1760,327376004.4323,1322997105.3808,377796447.5300,1207908704.1623,449598042.3280,144119196.4688,627206869.3178,62860747.7302,16334798.9902,23969329308.3645
2024-09-06,1725580800,6614306988.1056,3886983655.6168,2373044331.2697,5041705039.2100,1490955917.0740,325680750.5465,1294910767.1677,368973319.0043,1168985620.3180,462386311.2430,139565431.7773,627594106.6755,57994686.7709,16821012.2432,23869907937.0225
2024-09-07,1725667200,6539273030.2625,3941258905.7410,2411384722.4815,4963226484.4549,1449264882.4270,315596509.0171,1238791849.6355,352030685.7380,1081286545.6788,463205401.3243,135140272.4745,622584764.2479,47542311.0507,12609528.5463,23573195893.0800
2024-09-08,1725753600,6406090532.9917,3956829057.9770,2352239083.0257,4959882844.7453,1448947281.8180,327734268.6387,1243923560.2924,354386473.8410,1154459070.3736,456391280.9949,133303001.2875,641919021.9595,50976400.8006,17960486.8120,23505042365.5579
2024-09-09,1725840000,6551792139.2661,4033775506.2200,2344405621.8982,5056072704.8609,1443885162.4870,330672258.8800,1265906817.4509,359007779.9123,1200056063.6647,444557785.1564,134609704.7138,668413067.0818,47921555.0616,32651686.6816,23913727853.3353
2024-09-10,1725926400,6877698025.3649,4170807911.3032,2397137298.9309,5146174856.8658,1446121547.8060,332814277.0953,1319771519.6798,373879117.1901,1496613550.4355,424424290.9407,141493621.7791,715203389.4958,51300758.1922,20440621.0415,24913880786.1208
2024-09-11,1726012800,6867535421.3002,4279127602.8700,2344089999.5524,5219200486.9527,1458320316.7330,335388276.9587,1335736470.7722,377950934.8034,1464088277.6562,443551062.9374,150411680.4221,744518893.8389,49147058.0300,14457656.5443,25083524139.3715
2024-09-12,1726099200,6817036599.8858,4233596955.9160,2354489461.0102,5216965122.9587,1440530010.6670,323815600.2924,1333349615.9315,377747253.9448,9920085.0000,447258562.3772,146326079.6418,748381869.4628,49423235.1440,10945288.1680,23509785740.4002
2024-09-13,1726185600,6870887137.0438,4323338669.8782,2438777728.7144,4859768549.1738,1445899477.9200,333562727.7431,1357416100.7048,383013731.1474,1514190254.4889,453547088.1737,148076368.0029,758319948.7428,45125806.0888,12876258.9766,24944799846.7992
2024-09-14,1726272000,7380965548.3519,4518604594.1942,2701004744.2838,4800665837.8185,1423478437.3860,339961169.1311,1409916436.6069,401696944.4918,1730094521.2925,474480581.6216,160592780.3029,793320215.5685,51106617.8064,13619902.1468,26199508331.0029
2024-09-15,1726358400,7201187610.6124,4475853629.7808,2616038278.6212,5245839067.1391,1426118677.8610,339376368.9994,1398719338.3878,397244429.7753,1620905388.4937,473546491.8856,159180850.8945,784389912.3815,47510081.9776,19010880.8740,26204921007.6839
2024-09-16,1726444800,7056588975.9411,4329637190.5925,2575785437.9264,4977272028.7240,1440292310.5580,342337236.9305,1381166760.3241,391362127.2561,1484857731.7313,451636023.0828,159296541.0824,770320568.4671,41944432.9371,29270155.6886,25431767521.2420
2024-09-17,1726531200,6822220541.1649,4288569188.7530,2444149956.2771,5532264184.9733,1439759467.5200,341342290.7205,1361706405.4451,382521234.6216,1391524826.6582,454491442.5664,157040206.4911,758907009.4026,41187818.1036,15211545.7625,25430896118.4599
2024-09-18,1726617600,7089676593.4356,4340848639.6248,2628512586.2443,4929510152.0911,1474033698.8970,346205415.3937,1419959170.9735,405347449.9565,1588869558.3418,419685592.5701,162507441.3825,787021177.3602,41300485.5900,10566988.3200,25644044950.1811
2024-09-19,1726704000,7089131209.7318,4682327531.6608,2726909774.1058,5187339841.5284,1497341588.9720,362019440.4702,1454145244.4952,409986857.2857,1667973681.1251,444430670.4782,166757686.4304,809111509.4418,40637790.3779,10352468.1988,26548465294.3021
2024-09-20,1726790400,7497486725.1829,4751339387.1674,2912492982.3104,6020902044.2560,1528489304.7300,353641005.7100,1498969055.1906,424075895.0327,1702193825.9914,449752090.1274,181076661.1443,822359370.3017,47945301.5624,9924946.6125,28200648595.3197
2024-09-21,1726876800,7541316844.6121,4768622307.6396,2816760546.6017,6083510280.9865,1516579087.2230,356424501.3906,1500964188.5862,426400805.3850,1318364153.0536,448251956.8474,185757910.5607,825959872.6774,46739549.9922,11794372.8204,27847446378.3764
2024-09-22,1726963200,7568697907.3021,4781329289.0983,2889716634.8185,6220504432.4278,1518644424.3570,354378200.0987,1508218634.5135,427544417.7230,1334771725.6503,439430824.8488,180281418.3225,828079804.1931,46610666.1702,23084027.9525,28121292407.4763
2024-09-23,1727049600,7514067455.0937,4649531944.4567,2862343068.9811,6028012852.2037,1529488968.0700,386675398.9640,1509770641.5430,420246364.1791,1315758534.7213,430027049.8716,177308673.3842,829177709.8183,46418491.6566,29037719.4195,27727864872.3628
2024-09-24,1727136000,7698314097.0550,4628583362.7185,2925783520.6279,6255908591.3380,1522989299.8550,382487711.5174,1507380134.2160,419291427.6926,1251487819.2600,429900977.1839,174305896.9488,826939769.4351,45362783.9123,17788929.9124,28086524321.6729
2024-09-25,1727222400,7914496367.4771,4869679270.1939,3004513936.2615,6497712745.0405,1516350540.0620,384630674.2249,1533391228.0318,413038417.4617,1348684467.6329,442283623.2912,189389652.1895,838694005.5497,49881288.2530,13347329.4536,29016093545.1233
2024-09-26,1727308800,7602196180.6492,4861999184.6411,2978551594.8500,6370763923.1250,1548345500.0610,372489821.9797,1509120542.4518,406113899.7657,1320647932.7425,435659449.0506,172333683.4871,824473864.3044,45961565.0130,18222513.3824,28466879655.5035
2024-09-27,1727395200,7735473346.7970,5033360674.7520,3003861327.7203,6602493679.2902,1523666067.2860,371139144.7944,1562387247.6181,416687876.8676,1483042989.6700,447660482.2894,176099461.8165,847884015.5052,52830732.3180,12258641.9999,29268845688.7246
2024-09-28,1727481600,7660425272.2810,5036222483.4755,2883973950.7515,6725163870.2941,1351231151.5090,370067916.4994,1579006729.3433,417648576.7762,1448431275.0768,445452139.5480,179755484.5202,856613545.1637,50419081.9125,13374521.3556,29017785998.5068
2024-09-29,1727568000,7630657713.7561,5012582111.2732,2887689722.3562,6727933165.5367,1351879881.1050,369469699.9457,1581572545.1489,418070506.4427,1425813006.0553,446391752.6775,172676679.8915,857976807.2692,49439842.0166,21932149.8297,28954085583.3043
2024-10-01,1727740800,7465171753.8627,4985577811.2039,2755750265.3118,6602254536.8401,1390100278.6210,361434093.4830,1532616172.2965,402146673.5687,1331483538.1088,446306364.8090,164835462.0417,823547880.6976,47356598.7750,20487476.4313,28329068906.0511
2024-10-02,1727827200,7106410408.2110,4726936192.6282,2731078814.5379,6184971553.0599,1416376062.1910,358018583.0037,1470686935.0003,384293183.9405,1249857324.6006,431002009.2786,152254012.1639,788323279.4815,44350645.3800,10769736.7520,27055328740.2291
2024-10-03,1727913600,6930693792.5791,4612239637.6731,2570746264.4729,5879248773.9548,1432917030.0710,357520196.7520,1471686997.3570,382809455.3592,1234690209.3128,441204048.5170,155111277.8376,786941484.9234,45128237.8981,9993211.4232,26310930618.1312
2024-10-04,1728000000,7057088756.2938,4756882664.9257,2615514039.0536,5904095339.9086,1437368822.7960,359275241.5892,1479581069.0957,383856092.1015,1258296078.0749,425700313.3408,147388825.2722,788734565.6205,42558660.0920,11680321.5567,26668020789.7212
